,pcd,lsoa21,lat,long,oslaua
463,E1  1RA,E01035689,51.51467,-0.065916,E09000030
464,E1  1RD,E01035686,51.515004,-0.063797,E09000030
465,E1  1RE,E01004321,51.514646,-0.064476,E09000030
466,E1  1RF,E01004319,51.51193,-0.064432,E09000030
467,E1  1RH,E01004321,51.514421,-0.065033,E09000030
468,E1  1RJ,E01035689,51.513771,-0.065954,E09000030
469,E1  1RL,E01004321,51.514222,-0.064955,E09000030
470,E1  1RN,E01004321,51.513917,-0.064463,E09000030
471,E1  1RR,E01004319,51.512072,-0.065435,E09000030
472,E1  1RS,E01004321,51.514214,-0.064422,E09000030
473,E1  1RT,E01004319,51.513449,-0.063892,E09000030
474,E1  1RU,E01004319,51.512892,-0.06442,E09000030
475,E1  1RX,E01004319,51.513394,-0.06437,E09000030
476,E1  1RY,E01004319,51.513415,-0.065047,E09000030
477,E1  1SA,E01004319,51.511497,-0.064364,E09000030
478,E1  1SB,E01004319,51.511791,-0.06477,E09000030
479,E1  1SD,E01004319,51.51154,-0.06478,E09000030
480,E1  1SE,E01004319,51.511854,-0.064234,E09000030
481,E1  1SF,E01004322,51.519027,-0.058048,E09000030
482,E1  1SG,E01035686,51.515088,-0.064558,E09000030
483,E1  1SH,E01004322,51.519027,-0.058048,E09000030
484,E1  1SJ,E01035686,51.51492,-0.064161,E09000030
485,E1  1SL,E01004322,51.519027,-0.058048,E09000030
486,E1  1SN,E01004322,51.519027,-0.058048,E09000030
487,E1  1SP,E01035687,51.517366,-0.065802,E09000030
488,E1  1SQ,E01035686,51.515088,-0.064558,E09000030
489,E1  1SR,E01035687,51.517366,-0.065802,E09000030
490,E1  1SS,E01035686,51.515028,-0.064157,E09000030
491,E1  1ST,E01035686,51.515028,-0.064157,E09000030
492,E1  1SU,E01035686,51.515028,-0.064157,E09000030
493,E1  1SW,E01035686,51.51492,-0.064161,E09000030
494,E1  1SX,E01035686,51.515088,-0.064558,E09000030
495,E1  1SY,E01004322,51.519027,-0.058048,E09000030
496,E1  1SZ,E01004322,51.519027,-0.058048,E09000030
497,E1  1TA,E01004322,51.519027,-0.058048,E09000030
498,E1  1TB,E01035686,51.515028,-0.064157,E09000030
499,E1  1TD,E01035686,51.515028,-0.064157,E09000030
500,E1  1TE,E01004322,51.519019,-0.058106,E09000030
501,E1  1TF,E01004322,51.519027,-0.058048,E09000030
502,E1  1TG,E01035686,51.515088,-0.064558,E09000030
503,E1  1TH,E01035686,51.515088,-0.064558,E09000030
504,E1  1TJ,E01035686,51.515088,-0.064558,E09000030
505,E1  1TL,E01035686,51.515088,-0.064558,E09000030
506,E1  1TN,E01035686,51.515088,-0.064558,E09000030
507,E1  1TP,E01035687,51.517366,-0.065802,E09000030
508,E1  1TQ,E01004322,51.519027,-0.058048,E09000030
509,E1  1TR,E01004322,51.519027,-0.058048,E09000030
510,E1  1TS,E01004322,51.519019,-0.058106,E09000030
511,E1  1TT,E01004322,51.519027,-0.058048,E09000030
512,E1  1TU,E01004322,51.519027,-0.058048,E09000030
513,E1  1TW,E01004322,51.519027,-0.058048,E09000030
514,E1  1TX,E01004322,51.519027,-0.058048,E09000030
515,E1  1TY,E01004322,51.519027,-0.058048,E09000030
516,E1  1TZ,E01004322,51.519027,-0.058048,E09000030
517,E1  1UA,E01004322,51.519027,-0.058048,E09000030
518,E1  1UB,E01004322,51.519027,-0.058048,E09000030
519,E1  1UD,E01004322,51.519027,-0.058048,E09000030
520,E1  1UE,E01004322,51.519027,-0.058048,E09000030
521,E1  1UF,E01004322,51.519027,-0.058048,E09000030
522,E1  1UY,E01004322,51.519027,-0.058048,E09000030
523,E1  1UZ,E01004322,51.519027,-0.058048,E09000030
524,E1  1WA,E01004322,51.519027,-0.058048,E09000030
525,E1  1WB,E01004322,51.519027,-0.058048,E09000030
526,E1  1WD,E01004322,51.519027,-0.058048,E09000030
527,E1  1WE,E01004322,51.519027,-0.058048,E09000030
528,E1  1WF,E01004322,51.519027,-0.058048,E09000030
529,E1  1WG,E01004322,51.519027,-0.058048,E09000030
530,E1  1WH,E01004322,51.519027,-0.058048,E09000030
531,E1  1WJ,E01004322,51.519027,-0.058048,E09000030
532,E1  1WL,E01004322,51.519027,-0.058048,E09000030
533,E1  1WN,E01004322,51.519027,-0.058048,E09000030
534,E1  1WP,E01004322,51.519027,-0.058048,E09000030
535,E1  1WQ,E01004322,51.519027,-0.058048,E09000030
536,E1  1WR,E01004322,51.519027,-0.058048,E09000030
537,E1  1WS,E01004322,51.519027,-0.058048,E09000030
538,E1  1WT,E01004322,51.519027,-0.058048,E09000030
539,E1  1WU,E01004322,51.519027,-0.058048,E09000030
540,E1  1WW,E01004322,51.519027,-0.058048,E09000030
541,E1  1WX,E01004322,51.519027,-0.058048,E09000030
542,E1  1WY,E01004322,51.519027,-0.058048,E09000030
543,E1  1WZ,E01004322,51.519027,-0.058048,E09000030
544,E1  1XA,E01004322,51.519027,-0.058048,E09000030
545,E1  1XB,E01004322,51.519027,-0.058048,E09000030
546,E1  1XQ,E01004322,51.519027,-0.058048,E09000030
547,E1  1XU,E01004322,51.519027,-0.058048,E09000030
548,E1  1XW,E01004322,51.519027,-0.058048,E09000030
549,E1  1XY,E01004322,51.519027,-0.058048,E09000030
550,E1  1XZ,E01004322,51.519027,-0.058048,E09000030
551,E1  1YB,E01004322,51.519019,-0.058106,E09000030
552,E1  1YD,E01004322,51.519027,-0.058048,E09000030
553,E1  1YF,E01004322,51.519027,-0.058048,E09000030
554,E1  1YQ,E01004322,51.519019,-0.058106,E09000030
555,E1  1YT,E01004322,51.519027,-0.058048,E09000030
556,E1  1YX,E01004322,51.519027,-0.058048,E09000030
557,E1  1YZ,E01004322,51.519027,-0.058048,E09000030
558,E1  1ZE,E01004322,51.519027,-0.058048,E09000030
559,E1  1ZZ,E01004208,51.520018,-0.057631,E09000030
560,E1  2AA,E01004321,51.516906,-0.060272,E09000030
561,E1  2AB,E01004321,51.516739,-0.06051,E09000030
562,E1  2AD,E01004322,51.517776,-0.060667,E09000030
563,E1  2AE,E01004322,51.517334,-0.061147,E09000030
564,E1  2AF,E01004321,51.515156,-0.061038,E09000030
565,E1  2AG,E01004322,51.517226,-0.061138,E09000030
566,E1  2AH,E01004321,51.516772,-0.059816,E09000030
567,E1  2AJ,E01004321,51.516592,-0.059795,E09000030
568,E1  2AL,E01004321,51.516326,-0.059994,E09000030
569,E1  2AN,E01004321,51.516,-0.061492,E09000030
570,E1  2AP,E01004326,51.515731,-0.059399,E09000030
571,E1  2AQ,E01004321,51.516004,-0.05959,E09000030
572,E1  2AR,E01004321,51.515646,-0.060772,E09000030
573,E1  2AS,E01004321,51.515666,-0.060339,E09000030
574,E1  2AT,E01004321,51.516638,-0.062042,E09000030
575,E1  2AU,E01004321,51.515465,-0.060722,E09000030
576,E1  2AW,E01004321,51.515787,-0.061112,E09000030
577,E1  2AX,E01004321,51.515709,-0.061879,E09000030
578,E1  2AY,E01004322,51.519027,-0.058048,E09000030
579,E1  2AZ,E01004321,51.516497,-0.060059,E09000030
580,E1  2BA,E01004322,51.517206,-0.062119,E09000030
581,E1  2BB,E01004322,51.518131,-0.062022,E09000030
582,E1  2BD,E01004326,51.516216,-0.059364,E09000030
583,E1  2BE,E01004304,51.514058,-0.061517,E09000030
584,E1  2BF,E01004304,51.51178,-0.060821,E09000030
585,E1  2BG,E01004322,51.518145,-0.058562,E09000030
586,E1  2BH,E01004326,51.516348,-0.058638,E09000030
587,E1  2BJ,E01004323,51.516574,-0.05762,E09000030
588,E1  2BL,E01004323,51.516691,-0.058162,E09000030
589,E1  2BN,E01004326,51.51629,-0.057329,E09000030
590,E1  2BP,E01004326,51.515786,-0.057307,E09000030
591,E1  2BQ,E01004323,51.516678,-0.05737,E09000030
592,E1  2BS,E01004326,51.515463,-0.057306,E09000030
593,E1  2BT,E01004326,51.51488,-0.059061,E09000030
594,E1  2BU,E01004326,51.514833,-0.058933,E09000030
595,E1  2BW,E01004322,51.517201,-0.057478,E09000030
596,E1  2BX,E01004304,51.514551,-0.058715,E09000030
597,E1  2BY,E01004304,51.514079,-0.057942,E09000030
598,E1  2BZ,E01004326,51.514527,-0.057274,E09000030
599,E1  2DA,E01004321,51.514975,-0.060974,E09000030
600,E1  2DB,E01004304,51.514575,-0.060155,E09000030
601,E1  2DD,E01004326,51.515027,-0.059746,E09000030
602,E1  2DE,E01004326,51.515185,-0.059552,E09000030
603,E1  2DF,E01004322,51.519027,-0.058048,E09000030
604,E1  2DG,E01004322,51.519027,-0.058048,E09000030
605,E1  2DH,E01004326,51.515231,-0.059089,E09000030
606,E1  2DJ,E01004304,51.514575,-0.060155,E09000030
607,E1  2DL,E01004321,51.515422,-0.060277,E09000030
608,E1  2DN,E01004326,51.515672,-0.05907,E09000030
609,E1  2DP,E01004322,51.516985,-0.059087,E09000030
610,E1  2DQ,E01004326,51.515185,-0.059552,E09000030
611,E1  2DR,E01004326,51.516124,-0.058676,E09000030
612,E1  2DS,E01004326,51.515102,-0.058331,E09000030
613,E1  2DT,E01004326,51.515445,-0.058388,E09000030
614,E1  2DU,E01004326,51.515405,-0.057626,E09000030
615,E1  2DW,E01004326,51.515102,-0.058331,E09000030
616,E1  2DX,E01004322,51.519027,-0.058048,E09000030
617,E1  2DY,E01004326,51.515121,-0.057869,E09000030
618,E1  2DZ,E01004326,51.515283,-0.057343,E09000030
619,E1  2EA,E01004326,51.516615,-0.058987,E09000030
620,E1  2EB,E01004321,51.515014,-0.061736,E09000030
621,E1  2ED,E01004322,51.519044,-0.058523,E09000030
622,E1  2EE,E01004322,51.519076,-0.057181,E09000030
623,E1  2EF,E01004321,51.516311,-0.061839,E09000030
624,E1  2EG,E01004322,51.519168,-0.05676,E09000030
625,E1  2EH,E01004322,51.519027,-0.058048,E09000030
626,E1  2EJ,E01004302,51.511981,-0.056129,E09000030
627,E1  2EL,E01004324,51.519057,-0.055525,E09000030
628,E1  2EN,E01004323,51.517613,-0.056811,E09000030
629,E1  2EP,E01004323,51.517094,-0.056459,E09000030
630,E1  2EQ,E01004323,51.517171,-0.054567,E09000030
631,E1  2ER,E01004302,51.512002,-0.055739,E09000030
632,E1  2ES,E01004323,51.517168,-0.056023,E09000030
633,E1  2ET,E01004323,51.517365,-0.055409,E09000030
634,E1  2EU,E01004323,51.517085,-0.055335,E09000030
635,E1  2EW,E01004322,51.517394,-0.058276,E09000030
636,E1  2EX,E01004304,51.514494,-0.059625,E09000030
637,E1  2EY,E01004323,51.516675,-0.054487,E09000030
638,E1  2EZ,E01004319,51.513406,-0.06179,E09000030
639,E1  2FA,E01004304,51.514376,-0.058448,E09000030
640,E1  2FB,E01004304,51.514338,-0.057239,E09000030
641,E1  2FD,E01004304,51.514183,-0.060935,E09000030
642,E1  2FE,E01004304,51.514452,-0.060866,E09000030
643,E1  2FF,E01004302,51.511361,-0.056717,E09000030
644,E1  2FG,E01004326,51.514895,-0.058844,E09000030
645,E1  2FH,E01004326,51.514474,-0.053544,E09000030
646,E1  2FJ,E01004322,51.518614,-0.056437,E09000030
647,E1  2FL,E01004322,51.518096,-0.056128,E09000030
648,E1  2FN,E01004322,51.518159,-0.055606,E09000030
649,E1  2FP,E01004322,51.518863,-0.056845,E09000030
650,E1  2FQ,E01004322,51.51861,-0.056754,E09000030
651,E1  2FR,E01004322,51.51861,-0.056754,E09000030
652,E1  2FS,E01004322,51.517895,-0.056468,E09000030
653,E1  2FT,E01004322,51.518215,-0.0568,E09000030
654,E1  2FU,E01004322,51.518215,-0.0568,E09000030
655,E1  2FW,E01004322,51.518794,-0.055896,E09000030
656,E1  2FX,E01004322,51.51834,-0.055656,E09000030
657,E1  2FY,E01004322,51.518033,-0.055583,E09000030
658,E1  2FZ,E01004322,51.518319,-0.056046,E09000030
659,E1  2GA,E01004322,51.517959,-0.056004,E09000030
660,E1  2GB,E01004322,51.518215,-0.0568,E09000030
661,E1  2GD,E01004326,51.514685,-0.055394,E09000030
662,E1  2GL,E01004322,51.519027,-0.058048,E09000030
663,E1  2HA,E01004323,51.516996,-0.055973,E09000030
664,E1  2HB,E01004304,51.514359,-0.058016,E09000030
665,E1  2HD,E01004323,51.516227,-0.056207,E09000030
666,E1  2HE,E01004323,51.515867,-0.055632,E09000030
667,E1  2HF,E01004323,51.517189,-0.056729,E09000030
668,E1  2HG,E01004323,51.516214,-0.055458,E09000030
669,E1  2HH,E01004323,51.515867,-0.055632,E09000030
670,E1  2HJ,E01004323,51.515724,-0.055177,E09000030
671,E1  2HL,E01004326,51.515675,-0.056577,E09000030
672,E1  2HN,E01004326,51.515284,-0.057357,E09000030
673,E1  2HP,E01004326,51.515276,-0.056896,E09000030
674,E1  2HQ,E01004326,51.514855,-0.055891,E09000030
675,E1  2HR,E01004326,51.514543,-0.055501,E09000030
676,E1  2HS,E01004323,51.516706,-0.056346,E09000030
677,E1  2HT,E01004322,51.519027,-0.058048,E09000030
678,E1  2HU,E01004326,51.514539,-0.055818,E09000030
679,E1  2HX,E01004326,51.515938,-0.056148,E09000030
680,E1  2JA,E01004323,51.517573,-0.05713,E09000030
681,E1  2JB,E01004326,51.516164,-0.057868,E09000030
682,E1  2JD,E01004326,51.515878,-0.057966,E09000030
683,E1  2JE,E01004326,51.515806,-0.058459,E09000030
684,E1  2JF,E01004326,51.516071,-0.059284,E09000030
685,E1  2JG,E01004304,51.514551,-0.058715,E09000030
686,E1  2JH,E01004321,51.516777,-0.059586,E09000030
687,E1  2JJ,E01004322,51.517239,-0.061411,E09000030
688,E1  2JL,E01004321,51.517347,-0.060325,E09000030
689,E1  2JN,E01004321,51.515473,-0.060117,E09000030
690,E1  2JP,E01004304,51.514507,-0.060432,E09000030
691,E1  2JR,E01004304,51.514494,-0.059625,E09000030
692,E1  2JT,E01004304,51.514596,-0.059808,E09000030
693,E1  2JU,E01004304,51.514598,-0.061595,E09000030
694,E1  2JX,E01004321,51.514622,-0.063035,E09000030
695,E1  2JY,E01004304,51.514598,-0.061047,E09000030
696,E1  2JZ,E01004319,51.512801,-0.061671,E09000030
697,E1  2LA,E01004304,51.514094,-0.061026,E09000030
698,E1  2LB,E01004319,51.5137,-0.061633,E09000030
699,E1  2LD,E01004304,51.514359,-0.058016,E09000030
700,E1  2LE,E01004304,51.514144,-0.061297,E09000030
701,E1  2LF,E01004304,51.513896,-0.061538,E09000030
702,E1  2LG,E01004304,51.513508,-0.061425,E09000030
703,E1  2LH,E01004304,51.513815,-0.061513,E09000030
704,E1  2LJ,E01004319,51.511864,-0.061581,E09000030
705,E1  2LL,E01004321,51.513316,-0.062875,E09000030
706,E1  2LN,E01004319,51.513312,-0.063177,E09000030
707,E1  2LP,E01004321,51.514128,-0.062509,E09000030
708,E1  2LQ,E01004319,51.512801,-0.061671,E09000030
709,E1  2LR,E01004319,51.51397,-0.062213,E09000030
710,E1  2LS,E01004304,51.514351,-0.061317,E09000030
711,E1  2LW,E01004321,51.513724,-0.063074,E09000030
712,E1  2LX,E01004319,51.51336,-0.061763,E09000030
713,E1  2LY,E01004295,51.511413,-0.061442,E09000030
714,E1  2NA,E01004304,51.513254,-0.058597,E09000030
715,E1  2NB,E01004304,51.514435,-0.058244,E09000030
716,E1  2ND,E01004304,51.512678,-0.058549,E09000030
717,E1  2NE,E01004304,51.51443,-0.059008,E09000030
718,E1  2NF,E01004304,51.512744,-0.060377,E09000030
719,E1  2NG,E01004304,51.512848,-0.058513,E09000030
720,E1  2NH,E01004304,51.512589,-0.059158,E09000030
721,E1  2NJ,E01004304,51.512412,-0.059886,E09000030
722,E1  2NL,E01004304,51.512025,-0.059341,E09000030
723,E1  2NN,E01004304,51.512087,-0.058718,E09000030
724,E1  2NP,E01004301,51.512198,-0.057301,E09000030
725,E1  2NQ,E01004304,51.512589,-0.059158,E09000030
726,E1  2NR,E01004304,51.512035,-0.060479,E09000030
727,E1  2NS,E01004304,51.512754,-0.058791,E09000030
728,E1  2NT,E01004304,51.512872,-0.057791,E09000030
729,E1  2NW,E01004301,51.512134,-0.05778,E09000030
730,E1  2NX,E01004298,51.514034,-0.055191,E09000030
731,E1  2PA,E01004298,51.51214,-0.054349,E09000030
732,E1  2PB,E01004302,51.512541,-0.055759,E09000030
733,E1  2PD,E01004298,51.512642,-0.055337,E09000030
734,E1  2PE,E01004298,51.51257,-0.054763,E09000030
735,E1  2PF,E01004302,51.512541,-0.055759,E09000030
736,E1  2PG,E01004302,51.51191,-0.055671,E09000030
737,E1  2PH,E01004301,51.511703,-0.059427,E09000030
738,E1  2PJ,E01004302,51.512718,-0.056097,E09000030
739,E1  2PL,E01004304,51.512557,-0.061062,E09000030
740,E1  2PN,E01004302,51.512478,-0.056252,E09000030
741,E1  2PP,E01004298,51.513608,-0.056636,E09000030
742,E1  2PQ,E01004326,51.514485,-0.054754,E09000030
743,E1  2PR,E01004304,51.51373,-0.056933,E09000030
744,E1  2PS,E01004326,51.514498,-0.054984,E09000030
745,E1  2PT,E01004304,51.513156,-0.057016,E09000030
746,E1  2PU,E01004298,51.513041,-0.056617,E09000030
747,E1  2PW,E01004302,51.512158,-0.056482,E09000030
748,E1  2PX,E01004302,51.512132,-0.056021,E09000030
749,E1  2PY,E01004298,51.514052,-0.054109,E09000030
750,E1  2PZ,E01004319,51.5137,-0.061633,E09000030
751,E1  2QA,E01004298,51.513746,-0.055203,E09000030
752,E1  2QB,E01004302,51.511756,-0.055057,E09000030
753,E1  2QD,E01004302,51.511734,-0.055851,E09000030
754,E1  2QE,E01004302,51.511581,-0.05642,E09000030
755,E1  2QF,E01004302,51.511209,-0.056724,E09000030
756,E1  2QG,E01004302,51.511491,-0.055833,E09000030
757,E1  2QH,E01004302,51.511493,-0.054362,E09000030
758,E1  2QJ,E01004302,51.511216,-0.054446,E09000030
759,E1  2QL,E01004302,51.511226,-0.055584,E09000030
760,E1  2QN,E01004301,51.511285,-0.057542,E09000030
761,E1  2QP,E01004304,51.511275,-0.060742,E09000030
762,E1  2QQ,E01004302,51.511491,-0.054795,E09000030
763,E1  2QR,E01004298,51.51363,-0.05577,E09000030
764,E1  2QS,E01004298,51.51363,-0.05577,E09000030
765,E1  2QT,E01004298,51.51305,-0.054959,E09000030
766,E1  2QU,E01004304,51.512819,-0.057318,E09000030
767,E1  2QW,E01004301,51.511296,-0.058766,E09000030
768,E1  2QX,E01004298,51.513615,-0.05652,E09000030
769,E1  2QY,E01004304,51.513695,-0.056993,E09000030
770,E1  2QZ,E01004304,51.513792,-0.057969,E09000030
771,E1  2RA,E01004321,51.516178,-0.060317,E09000030
772,E1  2RB,E01004321,51.515993,-0.059994,E09000030
773,E1  2RD,E01004321,51.516016,-0.059762,E09000030
774,E1  2RE,E01004304,51.514359,-0.058016,E09000030
775,E1  2RF,E01004322,51.519027,-0.058048,E09000030
776,E1  2RG,E01004322,51.519027,-0.058048,E09000030
777,E1  2RH,E01004304,51.514359,-0.058016,E09000030
778,E1  2RJ,E01004322,51.519027,-0.058048,E09000030
779,E1  2RL,E01004304,51.514115,-0.057926,E09000030
780,E1  2RN,E01004304,51.514079,-0.057942,E09000030
781,E1  2RP,E01004322,51.519027,-0.058048,E09000030
782,E1  2RQ,E01004304,51.514054,-0.057496,E09000030
783,E1  2RR,E01004322,51.519019,-0.058106,E09000030
784,E1  2RS,E01004304,51.514054,-0.057496,E09000030
785,E1  2RT,E01004304,51.514079,-0.057942,E09000030
786,E1  2RU,E01004322,51.519019,-0.058106,E09000030
787,E1  2RW,E01004304,51.514054,-0.057496,E09000030
788,E1  2RX,E01004304,51.514115,-0.057926,E09000030
789,E1  2RY,E01004322,51.519027,-0.058048,E09000030
790,E1  2RZ,E01004304,51.514115,-0.057926,E09000030
791,E1  2SA,E01004304,51.514115,-0.057926,E09000030
792,E1  2SL,E01004322,51.518193,-0.061442,E09000030
793,E1  2UX,E01004322,51.519027,-0.058048,E09000030
794,E1  2UY,E01004322,51.519027,-0.058048,E09000030
795,E1  2UZ,E01004322,51.519027,-0.058048,E09000030
796,E1  2WA,E01004322,51.519027,-0.058048,E09000030
797,E1  2WB,E01004322,51.519027,-0.058048,E09000030
798,E1  2WD,E01004322,51.519027,-0.058048,E09000030
799,E1  2WE,E01004322,51.519027,-0.058048,E09000030
800,E1  2WF,E01004322,51.519027,-0.058048,E09000030
801,E1  2WG,E01004322,51.519027,-0.058048,E09000030
802,E1  2WH,E01004322,51.519027,-0.058048,E09000030
803,E1  2WJ,E01004322,51.519019,-0.058106,E09000030
804,E1  2WL,E01004322,51.519027,-0.058048,E09000030
805,E1  2WN,E01004322,51.519027,-0.058048,E09000030
806,E1  2WP,E01004322,51.519027,-0.058048,E09000030
807,E1  2WQ,E01004322,51.519027,-0.058048,E09000030
808,E1  2WR,E01004322,51.519027,-0.058048,E09000030
809,E1  2WS,E01004322,51.519027,-0.058048,E09000030
810,E1  2WT,E01004322,51.519027,-0.058048,E09000030
811,E1  2WU,E01004322,51.519027,-0.058048,E09000030
812,E1  2WW,E01004322,51.519027,-0.058048,E09000030
813,E1  2WX,E01004322,51.519027,-0.058048,E09000030
814,E1  2WY,E01004322,51.519027,-0.058048,E09000030
815,E1  2WZ,E01004322,51.519027,-0.058048,E09000030
816,E1  2XA,E01004304,51.514115,-0.057926,E09000030
817,E1  2XB,E01004304,51.514115,-0.057926,E09000030
818,E1  2XD,E01004322,51.519027,-0.058048,E09000030
819,E1  2XE,E01004322,51.519027,-0.058048,E09000030
820,E1  2XF,E01004304,51.514079,-0.057942,E09000030
821,E1  2XG,E01004322,51.519027,-0.058048,E09000030
822,E1  2XH,E01004322,51.519027,-0.058048,E09000030
823,E1  2XJ,E01004322,51.519027,-0.058048,E09000030
824,E1  2XL,E01004322,51.519019,-0.058106,E09000030
825,E1  2XN,E01004322,51.519027,-0.058048,E09000030
826,E1  2XP,E01004322,51.519027,-0.058048,E09000030
827,E1  2XQ,E01004322,51.519027,-0.058048,E09000030
828,E1  2XR,E01004322,51.519027,-0.058048,E09000030
829,E1  2XS,E01004322,51.519027,-0.058048,E09000030
830,E1  2XT,E01004322,51.519027,-0.058048,E09000030
831,E1  2XU,E01004322,51.519027,-0.058048,E09000030
832,E1  2XW,E01004322,51.519027,-0.058048,E09000030
833,E1  2XX,E01004322,51.519027,-0.058048,E09000030
834,E1  2XY,E01004322,51.519027,-0.058048,E09000030
835,E1  2XZ,E01004322,51.519027,-0.058048,E09000030
836,E1  2YL,E01004322,51.519027,-0.058048,E09000030
837,E1  2YP,E01004322,51.519027,-0.058048,E09000030
838,E1  2YT,E01004322,51.519027,-0.058048,E09000030
839,E1  2YZ,E01004322,51.519027,-0.058048,E09000030
840,E1  2ZQ,E01004322,51.519027,-0.058048,E09000030
841,E1  3AA,E01004322,51.519025,-0.054647,E09000030
842,E1  3AB,E01004322,51.519222,-0.055143,E09000030
843,E1  3AD,E01004324,51.519405,-0.053203,E09000030
844,E1  3AE,E01004322,51.519306,-0.053741,E09000030
845,E1  3AF,E01004322,51.519027,-0.058048,E09000030
846,E1  3AG,E01004283,51.51894,-0.049029,E09000030
847,E1  3AH,E01004283,51.519422,-0.050421,E09000030
848,E1  3AJ,E01004283,51.518432,-0.049267,E09000030
849,E1  3AL,E01004324,51.518663,-0.053466,E09000030
850,E1  3AN,E01004283,51.517703,-0.048693,E09000030
851,E1  3AP,E01004322,51.519782,-0.053692,E09000030
852,E1  3AQ,E01004283,51.519424,-0.051069,E09000030
853,E1  3AR,E01004322,51.520161,-0.053243,E09000030
854,E1  3AS,E01004324,51.51964,-0.053266,E09000030
855,E1  3AT,E01004324,51.518972,-0.053107,E09000030
856,E1  3AU,E01004324,51.518916,-0.053513,E09000030
857,E1  3AW,E01004283,51.517703,-0.048693,E09000030
858,E1  3AX,E01004324,51.5182,-0.053702,E09000030
859,E1  3AY,E01004322,51.518676,-0.053681,E09000030
860,E1  3AZ,E01004324,51.518833,-0.054468,E09000030
861,E1  3BA,E01004322,51.518501,-0.055044,E09000030
862,E1  3BB,E01004322,51.518268,-0.055111,E09000030
863,E1  3BD,E01004323,51.5179,-0.055127,E09000030
864,E1  3BE,E01004323,51.517413,-0.054528,E09000030
865,E1  3BG,E01004323,51.517413,-0.054557,E09000030
866,E1  3BH,E01004322,51.518206,-0.054091,E09000030
867,E1  3BJ,E01004324,51.517661,-0.053235,E09000030
868,E1  3BL,E01004324,51.517962,-0.053467,E09000030
869,E1  3BN,E01004324,51.5183,-0.053222,E09000030
