pcd,pcd2,pcds,dointr,doterm,oscty,ced,oslaua,osward,parish,usertype,oseast1m,osnrth1m,osgrdind,oshlthau,nhser,ctry,rgn,streg,pcon,eer,teclec,ttwa,pct,itl,statsward,oa01,casward,npark,lsoa01,msoa01,ur01ind,oac01,oa11,lsoa11,msoa11,wz11,sicbl,bua24,ru11ind,oac11,lat,long,lep1,lep2,pfa,imd,calncv,icb,oa21,lsoa21,msoa21,ruc21
"E14 3ZF","E14  3ZF","E14 3ZF","200012","200205","E99999999","E99999999","E09000030","E05009327","E43000220","1","536916","0181206","1","E18000007","E40000003","E92000001","E12000007","5","E14001430","E15000007","E24000015","E30000234","E16000011","E09000030","00BGGD","E00021403","00BGGD","E65000001","E01004252","E02000887","5","7B2","E00167085","E01004252","E02000887","E33031653","E38000255","E63012023","A1","3B2",51.513198,-0.028275,"E37000051","","E23000001",5828,"E56000028","E54000029","E00167085","E01035694","E02000887","UN1"
"E14 3ZG","E14  3ZG","E14 3ZG","200012","200108","E99999999","E99999999","E09000030","E05009327","E43000220","1","536916","0181206","1","E18000007","E40000003","E92000001","E12000007","5","E14001430","E15000007","E24000015","E30000234","E16000011","E09000030","00BGGD","E00021403","00BGGD","E65000001","E01004252","E02000887","5","7B2","E00167085","E01004252","E02000887","E33031653","E38000255","E63012023","A1","3B2",51.513198,-0.028275,"E37000051","","E23000001",5828,"E56000028","E54000029","E00167085","E01035694","E02000887","UN1"
"E14 3ZH","E14  3ZH","E14 3ZH","200012","200603","E99999999","E99999999","E09000030","E05009327","E43000220","1","536916","0181206","1","E18000007","E40000003","E92000001","E12000007","5","E14001430","E15000007","E24000015","E30000234","E16000011","E09000030","00BGGD","E00021403","00BGGD","E65000001","E01004252","E02000887","5","7B2","E00167085","E01004252","E02000887","E33031653","E38000255","E63012023","A1","3B2",51.513198,-0.028275,"E37000051","","E23000001",5828,"E56000028","E54000029","E00167085","E01035694","E02000887","UN1"
"E14 3ZJ","E14  3ZJ","E14 3ZJ","200012","200205","E99999999","E99999999","E09000030","E05009327","E43000220","1","536916","0181206","1","E18000007","E40000003","E92000001","E12000007","5","E14001430","E15000007","E24000015","E30000234","E16000011","E09000030","00BGGD","E00021403","00BGGD","E65000001","E01004252","E02000887","5","7B2","E00167085","E01004252","E02000887","E33031653","E38000255","E63012023","A1","3B2",51.513198,-0.028275,"E37000051","","E23000001",5828,"E56000028","E54000029","E00167085","E01035694","E02000887","UN1"
"E14 3ZL","E14  3ZL","E14 3ZL","200106","200111","E99999999","E99999999","E09000030","E05009327","E43000220","1","536916","0181206","1","E18000007","E40000003","E92000001","E12000007","5","E14001430","E15000007","E24000015","E30000234","E16000011","E09000030","00BGGD","E00021403","00BGGD","E65000001","E01004252","E02000887","5","7B2","E00167085","E01004252","E02000887","E33031653","E38000255","E63012023","A1","3B2",51.513198,-0.028275,"E37000051","","E23000001",5828,"E56000028","E54000029","E00167085","E01035694","E02000887","UN1"
"E14 3ZN","E14  3ZN","E14 3ZN","200402","200507","E99999999","E99999999","E09000030","E05009327","E43000220","1","536916","0181206","5","E18000007","E40000003","E92000001","E12000007","5","E14001430","E15000007","E24000015","E30000234","E16000011","E09000030","00BGGD","E00021403","00BGGD","E65000001","E01004252","E02000887","5","7B2","E00167085","E01004252","E02000887","E33031653","E38000255","E63012023","A1","3B2",51.513198,-0.028275,"E37000051","","E23000001",5828,"E56000028","E54000029","E00167085","E01035694","E02000887","UN1"
"E14 3ZP","E14  3ZP","E14 3ZP","200112","200309","E99999999","E99999999","E09000030","E05009327","E43000220","1","536916","0181206","5","E18000007","E40000003","E92000001","E12000007","5","E14001430","E15000007","E24000015","E30000234","E16000011","E09000030","00BGGD","E00021403","00BGGD","E65000001","E01004252","E02000887","5","7B2","E00167085","E01004252","E02000887","E33031653","E38000255","E63012023","A1","3B2",51.513198,-0.028275,"E37000051","","E23000001",5828,"E56000028","E54000029","E00167085","E01035694","E02000887","UN1"
"E14 3ZQ","E14  3ZQ","E14 3ZQ","200012","200212","E99999999","E99999999","E09000030","E05009327","E43000220","1","536916","0181206","1","E18000007","E40000003","E92000001","E12000007","5","E14001430","E15000007","E24000015","E30000234","E16000011","E09000030","00BGGD","E00021403","00BGGD","E65000001","E01004252","E02000887","5","7B2","E00167085","E01004252","E02000887","E33031653","E38000255","E63012023","A1","3B2",51.513198,-0.028275,"E37000051","","E23000001",5828,"E56000028","E54000029","E00167085","E01035694","E02000887","UN1"
"E14 3ZR","E14  3ZR","E14 3ZR","200408","201007","E99999999","E99999999","E09000030","E05009327","E43000220","1","536916","0181206","1","E18000007","E40000003","E92000001","E12000007","5","E14001430","E15000007","E24000015","E30000234","E16000011","E09000030","00BGGD","E00021403","00BGGD","E65000001","E01004252","E02000887","5","7B2","E00167085","E01004252","E02000887","E33031653","E38000255","E63012023","A1","3B2",51.513198,-0.028275,"E37000051","","E23000001",5828,"E56000028","E54000029","E00167085","E01035694","E02000887","UN1"
"E14 3ZS","E14  3ZS","E14 3ZS","202107","","E99999999","E99999999","E09000030","E05009318","E43000220","0","538450","0179475","1","E18000007","E40000003","E92000001","E12000007","5","E14001430","E15000007","E24000015","E30000234","E16000011","E09000030","00BGFY","E00021249","00BGFY","E65000001","E01004214","E02000893","5","7B2","E00021249","E01004214","E02000893","E33036315","E38000255","E63012023","A1","3B2",51.497269,-0.006862,"E37000051","","E23000001",5686,"E56000028","E54000029","E00021249","E01004214","E02000893","UN1"
"E14 3ZT","E14  3ZT","E14 3ZT","202412","","E99999999","E99999999","E09000030","E05009318","E43000220","0","538309","0179576","1","E18000007","E40000003","E92000001","E12000007","5","E14001430","E15000007","E24000015","E30000234","E16000011","E09000030","00BGFY","E00021244","00BGFY","E65000001","E01004214","E02000893","5","7B2","E00021244","E01004214","E02000893","E33036315","E38000255","E63012023","A1","3B2",51.498211,-0.008853,"E37000051","","E23000001",5686,"E56000028","E54000029","E00021244","E01004214","E02000893","UN1"
"E14 3ZU","E14  3ZU","E14 3ZU","200502","200604","E99999999","E99999999","E09000030","E05009327","E43000220","1","536916","0181206","1","E18000007","E40000003","E92000001","E12000007","5","E14001430","E15000007","E24000015","E30000234","E16000011","E09000030","00BGGD","E00021403","00BGGD","E65000001","E01004252","E02000887","5","7B2","E00167085","E01004252","E02000887","E33031653","E38000255","E63012023","A1","3B2",51.513198,-0.028275,"E37000051","","E23000001",5828,"E56000028","E54000029","E00167085","E01035694","E02000887","UN1"
"E14 3ZZ","E14  3ZZ","E14 3ZZ","200409","200607","E99999999","E99999999","E09000030","E05009327","E43000220","1","536916","0181206","1","E18000007","E40000003","E92000001","E12000007","5","E14001430","E15000007","E24000015","E30000234","E16000011","E09000030","00BGGD","E00021403","00BGGD","E65000001","E01004252","E02000887","5","7B2","E00167085","E01004252","E02000887","E33031653","E38000255","E63012023","A1","3B2",51.513198,-0.028275,"E37000051","","E23000001",5828,"E56000028","E54000029","E00167085","E01035694","E02000887","UN1"
"E14 4AA","E14  4AA","E14 4AA","199101","201307","E99999999","E99999999","E09000030","E05009323","E43000220","1","537189","0180547","1","E18000007","E40000003","E92000001","E12000007","5","E14001430","E15000007","E24000015","E30000234","E16000011","E09000030","00BGGG","E00021540","00BGGG","E65000001","E01004277","E02000892","5","2A2","E00167159","E01004277","E02006854","E33031682","E38000255","E63012023","A1","2D3",51.507210,-0.024600,"E37000051","","E23000001",27157,"E56000028","E54000029","E00167159","E01004277","E02006854","UN1"
"E14 4AB","E14  4AB","E14 4AB","199101","201108","E99999999","E99999999","E09000030","E05009323","E43000220","1","537189","0180547","1","E18000007","E40000003","E92000001","E12000007","5","E14001430","E15000007","E24000015","E30000234","E16000011","E09000030","00BGGG","E00021540","00BGGG","E65000001","E01004277","E02000892","5","2A2","E00167159","E01004277","E02006854","E33031682","E38000255","E63012023","A1","2D3",51.507210,-0.024600,"E37000051","","E23000001",27157,"E56000028","E54000029","E00167159","E01004277","E02006854","UN1"
"E14 4AD","E14  4AD","E14 4AD","200506","","E99999999","E99999999","E09000030","E05009323","E43000220","0","537375","0180081","1","E18000007","E40000003","E92000001","E12000007","5","E14001430","E15000007","E24000015","E30000234","E16000011","E09000030","00BGGG","E00021548","00BGGG","E65000001","E01004278","E02000892","5","7B1","E00167122","E01032771","E02006854","E33036908","E38000255","E63012023","A1","2D3",51.502977,-0.022103,"E37000051","","E23000001",20860,"E56000028","E54000029","E00167122","E01032771","E02006854","UN1"
"E14 4AE","E14  4AE","E14 4AE","199912","","E99999999","E99999999","E09000030","E05009323","E43000220","0","537317","0180587","1","E18000007","E40000003","E92000001","E12000007","5","E14001430","E15000007","E24000015","E30000234","E16000011","E09000030","00BGGG","E00021540","00BGGG","E65000001","E01004277","E02000892","5","2A2","E00167159","E01004277","E02006854","E33031680","E38000255","E63012023","A1","2D3",51.507538,-0.022741,"E37000051","","E23000001",27157,"E56000028","E54000029","E00167159","E01004277","E02006854","UN1"
"E14 4AF","E14  4AF","E14 4AF","199912","","E99999999","E99999999","E09000030","E05009323","E43000220","0","537326","0180585","1","E18000007","E40000003","E92000001","E12000007","5","E14001430","E15000007","E24000015","E30000234","E16000011","E09000030","00BGGG","E00021540","00BGGG","E65000001","E01004277","E02000892","5","2A2","E00167159","E01004277","E02006854","E33031680","E38000255","E63012023","A1","2D3",51.507518,-0.022612,"E37000051","","E23000001",27157,"E56000028","E54000029","E00167159","E01004277","E02006854","UN1"
"E14 4AG","E14  4AG","E14 4AG","200907","201707","E99999999","E99999999","E09000030","E05009323","E43000220","0","537244","0180276","1","E18000007","E40000003","E92000001","E12000007","5","E14001430","E15000007","E24000015","E30000234","E16000011","E09000030","00BGGG","E00021548","00BGGG","E65000001","E01004278","E02000892","5","7B1","E00167122","E01032771","E02006854","E33036908","E38000255","E63012023","A1","2D3",51.504761,-0.023913,"E37000051","","E23000001",20860,"E56000028","E54000029","E00167122","E01032771","E02006854","UN1"
"E14 4AH","E14  4AH","E14 4AH","199308","200103","E99999999","E99999999","E09000030","E05009323","E43000220","1","537270","0180417","6","E18000007","E40000003","E92000001","E12000007","5","E14001430","E15000007","E24000015","E30000234","E16000011","E09000030","00BGGG","E00021540","00BGGG","E65000001","E01004277","E02000892","5","2A2","E00167159","E01004277","E02006854","E33031680","E38000255","E63012023","A1","2D3",51.506022,-0.023484,"E37000051","","E23000001",27157,"E56000028","E54000029","E00167159","E01004277","E02006854","UN1"
"E14 4AJ","E14  4AJ","E14 4AJ","200206","200509","E99999999","E99999999","E09000030","E05009323","E43000220","1","537189","0180547","1","E18000007","E40000003","E92000001","E12000007","5","E14001430","E15000007","E24000015","E30000234","E16000011","E09000030","00BGGG","E00021540","00BGGG","E65000001","E01004277","E02000892","5","2A2","E00167159","E01004277","E02006854","E33031682","E38000255","E63012023","A1","2D3",51.507210,-0.024600,"E37000051","","E23000001",27157,"E56000028","E54000029","E00167159","E01004277","E02006854","UN1"
"E14 4AL","E14  4AL","E14 4AL","199201","","E99999999","E99999999","E09000030","E05009323","E43000220","0","537192","0180592","1","E18000007","E40000003","E92000001","E12000007","5","E14001430","E15000007","E24000015","E30000234","E16000011","E09000030","00BGGG","E00021540","00BGGG","E65000001","E01004277","E02000892","5","2A2","E00167159","E01004277","E02006854","E33036910","E38000255","E63012023","A1","2D3",51.507613,-0.024539,"E37000051","","E23000001",27157,"E56000028","E54000029","E00167159","E01004277","E02006854","UN1"
"E14 4AN","E14  4AN","E14 4AN","199906","","E99999999","E99999999","E09000030","E05009323","E43000220","0","537311","0180626","1","E18000007","E40000003","E92000001","E12000007","5","E14001430","E15000007","E24000015","E30000234","E16000011","E09000030","00BGGG","E00021540","00BGGG","E65000001","E01004277","E02000892","5","2A2","E00167158","E01004277","E02006854","E33031677","E38000255","E63012023","A1","2D3",51.507890,-0.022812,"E37000051","","E23000001",27157,"E56000028","E54000029","E00167158","E01004277","E02006854","UN1"
"E14 4AP","E14  4AP","E14 4AP","199712","","E99999999","E99999999","E09000030","E05009323","E43000220","0","537235","0180351","1","E18000007","E40000003","E92000001","E12000007","5","E14001430","E15000007","E24000015","E30000234","E16000011","E09000030","00BGGG","E00021540","00BGGG","E65000001","E01004277","E02000892","5","2A2","E00167159","E01004277","E02006854","E33031680","E38000255","E63012023","A1","2D3",51.505437,-0.024014,"E37000051","","E23000001",27157,"E56000028","E54000029","E00167159","E01004277","E02006854","UN1"
"E14 4AQ","E14  4AQ","E14 4AQ","199412","199512","E99999999","E99999999","E09000030","E05009323","E43000220","1","537100","0180500","8","E18000007","E40000003","E92000001","E12000007","5","E14001430","E15000007","E24000015","E30000234","E16000011","E09000030","00BGGG","E00021540","00BGGG","E65000001","E01004277","E02000892","5","2A2","E00167159","E01004277","E02006854","E33031682","E38000255","E63012023","A1","2D3",51.506809,-0.025900,"E37000051","","E23000001",27157,"E56000028","E54000029","E00167159","E01004277","E02006854","UN1"
"E14 4AR","E14  4AR","E14 4AR","199501","200603","E99999999","E99999999","E09000030","E05009327","E43000220","1","536916","0181206","1","E18000007","E40000003","E92000001","E12000007","5","E14001430","E15000007","E24000015","E30000234","E16000011","E09000030","00BGGD","E00021403","00BGGD","E65000001","E01004252","E02000887","5","7B2","E00167085","E01004252","E02000887","E33031653","E38000255","E63012023","A1","3B2",51.513198,-0.028275,"E37000051","","E23000001",5828,"E56000028","E54000029","E00167085","E01035694","E02000887","UN1"
"E14 4AS","E14  4AS","E14 4AS","199109","","E99999999","E99999999","E09000030","E05009323","E43000220","0","537060","0180590","1","E18000007","E40000003","E92000001","E12000007","5","E14001430","E15000007","E24000015","E30000234","E16000011","E09000030","00BGGG","E00021510","00BGGG","E65000001","E01004277","E02000892","5","2A2","E00021510","E01004277","E02006854","E33036911","E38000255","E63012023","A1","2D3",51.507627,-0.026441,"E37000051","","E23000001",27157,"E56000028","E54000029","E00021510","E01004277","E02006854","UN1"
"E14 4AT","E14  4AT","E14 4AT","199101","199405","E99999999","E99999999","E09000030","E05009318","E43000220","1","538000","0179700","8","E18000007","E40000003","E92000001","E12000007","5","E14001430","E15000007","E24000015","E30000234","E16000011","E09000030","00BGFY","E00021246","00BGFY","E65000001","E01004221","E02000891","5","7B2","E00021246","E01004221","E02000891","E33036311","E38000255","E63012023","A1","3B2",51.499401,-0.013253,"E37000051","","E23000001",15260,"E56000028","E54000029","E00021246","E01004221","E02007114","UN1"
"E14 4AU","E14  4AU","E14 4AU","199405","199412","E99999999","E99999999","E09000030","E05009323","E43000220","1","537100","0180500","8","E18000007","E40000003","E92000001","E12000007","5","E14001430","E15000007","E24000015","E30000234","E16000011","E09000030","00BGGG","E00021540","00BGGG","E65000001","E01004277","E02000892","5","2A2","E00167159","E01004277","E02006854","E33031682","E38000255","E63012023","A1","2D3",51.506809,-0.025900,"E37000051","","E23000001",27157,"E56000028","E54000029","E00167159","E01004277","E02006854","UN1"
